hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
City_Hotel,377,0,2,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,115,none,1,2016-10-14
City_Hotel,20,1,0,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,118,none,0,2017-03-19
City_Hotel,0,0,1,1,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient,65,none,1,2016-07-12
City_Hotel,32,1,5,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,70,none,0,2016-12-27
City_Hotel,5,2,1,2,none,HB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient-Party,94.5,none,0,2015-08-15
City_Hotel,158,0,4,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,13,No_Deposit,0,Transient,123.25,none,1,2016-05-25
City_Hotel,46,1,1,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,62,none,0,2015-08-17
Resort_Hotel,20,0,4,2,none,BB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,78.25,parking,2,2016-11-08
City_Hotel,6,0,1,1,none,BB,Direct,TA/TO,1,0,1,D,D,0,No_Deposit,0,Transient-Party,175,none,1,2017-05-04
City_Hotel,335,0,3,1,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,90,none,0,2016-10-13
Resort_Hotel,17,1,0,1,none,BB,Corporate,Corporate,0,0,0,A,D,0,No_Deposit,0,Transient,45,none,0,2017-05-15
City_Hotel,0,0,2,1,none,BB,Aviation,Corporate,1,0,0,A,A,0,No_Deposit,0,Transient,95,none,0,2017-05-31
Resort_Hotel,50,0,5,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,138.8,none,1,2015-07-28
City_Hotel,5,1,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Contract,135.5,none,0,2015-09-19
City_Hotel,47,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,93.6,none,1,2017-01-06
City_Hotel,1,1,4,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,82.4,parking,1,2016-02-15
City_Hotel,9,0,2,2,none,BB,Groups,Direct,0,0,0,A,A,0,No_Deposit,0,Transient-Party,90,none,0,2016-11-30
City_Hotel,7,1,1,2,none,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,139,none,0,2016-07-16
City_Hotel,20,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,102.4,none,0,2016-12-23
City_Hotel,24,2,1,2,none,BB,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,100,none,0,2016-03-26
Resort_Hotel,26,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,118.2,parking,1,2017-05-03
City_Hotel,95,2,0,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,65,none,1,2016-05-29
Resort_Hotel,118,0,3,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,G,0,No_Deposit,0,Transient,46,none,0,2016-10-04
Resort_Hotel,142,4,10,2,none,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Contract,88.4,none,1,2015-07-16
Resort_Hotel,4,0,1,1,none,BB,Corporate,Corporate,1,0,1,A,C,0,No_Deposit,0,Transient,35,parking,0,2017-01-17
Resort_Hotel,0,0,1,2,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,43,none,1,2015-12-02
City_Hotel,0,0,1,2,none,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,12,none,0,2017-02-17
City_Hotel,6,0,1,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,2,No_Deposit,0,Transient,98,parking,0,2015-08-14
Resort_Hotel,0,0,1,2,none,BB,Online_TA,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,119,none,1,2016-05-26
City_Hotel,128,1,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,67.22,none,0,2016-03-18
City_Hotel,27,2,2,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,90.84,none,2,2016-05-22
City_Hotel,206,2,1,2,none,BB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,72,none,0,2017-03-26
City_Hotel,422,0,2,2,none,HB,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,379,Transient-Party,90,none,1,2016-09-16
Resort_Hotel,215,2,5,2,none,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,68.06,none,1,2016-05-30
City_Hotel,104,0,3,1,none,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,110.1,none,0,2016-05-04
Resort_Hotel,42,0,4,2,none,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,262,none,1,2017-08-23
City_Hotel,2,0,2,2,none,BB,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,0,Transient-Party,72,none,0,2016-02-10
Resort_Hotel,0,0,3,2,none,BB,Direct,TA/TO,1,0,0,H,G,2,No_Deposit,0,Transient-Party,100,none,2,2016-02-10
Resort_Hotel,0,1,3,1,none,BB,Offline_TA/TO,TA/TO,1,0,2,A,A,0,No_Deposit,0,Group,34.4,none,1,2016-02-29
City_Hotel,31,0,3,2,none,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,144.4,none,2,2017-05-18
City_Hotel,37,0,1,1,none,BB,Corporate,Corporate,1,1,21,A,D,0,No_Deposit,0,Transient,104,parking,2,2017-05-31
City_Hotel,0,1,1,2,children,BB,Direct,Direct,0,0,0,A,A,2,No_Deposit,0,Transient,134,none,1,2017-02-11
City_Hotel,28,1,2,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,121.33,none,2,2016-04-11
Resort_Hotel,38,1,1,2,children,BB,Direct,Direct,0,0,0,C,C,0,No_Deposit,0,Transient,130.35,none,0,2016-12-24
City_Hotel,0,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,B,0,No_Deposit,0,Transient,178,none,0,2016-03-25
City_Hotel,109,2,4,0,children,BB,Online_TA,TA/TO,0,0,0,B,B,1,No_Deposit,0,Transient,73.74,none,1,2016-04-01
City_Hotel,6,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,171,none,1,2016-08-08
City_Hotel,198,2,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,2,No_Deposit,0,Transient,162.4,none,3,2017-03-11
Resort_Hotel,60,0,2,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,2,No_Deposit,0,Transient,99,parking,0,2016-12-02
City_Hotel,72,1,2,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,165.6,none,0,2017-01-16
Resort_Hotel,97,0,2,3,children,BB,Direct,Direct,0,0,0,C,C,0,No_Deposit,0,Transient,162,parking,0,2015-07-21
City_Hotel,1,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,275,none,1,2016-09-20
City_Hotel,145,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,150.75,parking,0,2017-04-12
City_Hotel,18,0,3,2,children,BB,Corporate,Corporate,0,0,0,A,A,4,No_Deposit,0,Transient-Party,100,none,0,2016-06-21
Resort_Hotel,8,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient-Party,224,none,0,2016-07-05
City_Hotel,175,1,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,126.63,none,3,2017-07-21
City_Hotel,71,2,6,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,150.98,none,3,2016-09-01
City_Hotel,60,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,136,none,0,2017-07-25
City_Hotel,169,2,1,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,128.4,none,2,2016-07-24
Resort_Hotel,213,0,1,2,children,BB,Direct,Direct,0,0,0,F,F,1,No_Deposit,0,Transient,132.9,parking,1,2016-09-16
City_Hotel,9,2,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,154.4,none,2,2016-03-18
Resort_Hotel,94,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,5,No_Deposit,0,Transient-Party,160.5,parking,0,2016-06-10
Resort_Hotel,77,0,5,2,children,HB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,153.9,none,3,2017-04-11
City_Hotel,198,2,2,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,136.5,none,1,2016-07-30
City_Hotel,16,2,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Contract,165,none,3,2015-09-05
Resort_Hotel,0,2,0,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient-Party,97.5,none,0,2016-04-03
Resort_Hotel,5,0,3,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,165,parking,0,2017-07-11
City_Hotel,6,2,6,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,1,No_Deposit,0,Transient,208,none,0,2017-03-15
Resort_Hotel,152,2,3,2,children,FB,Direct,Direct,0,0,0,D,D,2,No_Deposit,0,Transient,296.5,none,0,2017-07-16
City_Hotel,24,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,147.9,none,1,2016-12-21
Resort_Hotel,22,2,5,2,children,FB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient-Party,247,none,1,2016-08-20
Resort_Hotel,107,2,6,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Contract,136.35,none,1,2015-08-07
Resort_Hotel,141,3,8,2,children,HB,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,0,Transient,247.09,none,2,2017-07-10
City_Hotel,7,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,111,none,2,2016-02-23
City_Hotel,1,0,1,1,children,SC,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,75,none,0,2016-01-08
City_Hotel,0,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Contract,156,none,1,2015-08-25
City_Hotel,1,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,185,none,0,2017-08-03
City_Hotel,0,0,1,1,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,215,none,0,2017-07-11
Resort_Hotel,31,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,214.87,none,1,2016-07-09
Resort_Hotel,281,2,1,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,261,none,2,2017-07-29
Resort_Hotel,25,0,2,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,126.5,none,0,2016-04-06
Resort_Hotel,0,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,0,Transient,50.4,none,0,2016-11-25
Resort_Hotel,97,1,1,2,children,BB,Corporate,Direct,1,0,4,A,A,1,No_Deposit,0,Transient,108.5,parking,1,2017-06-12
Resort_Hotel,243,2,5,2,children,FB,Offline_TA/TO,TA/TO,0,0,0,A,C,0,No_Deposit,0,Contract,132.19,none,1,2015-09-04
City_Hotel,69,1,0,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,123.3,none,2,2016-07-17
Resort_Hotel,2,2,1,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,C,1,No_Deposit,0,Transient,40.5,none,1,2015-12-05
Resort_Hotel,1,1,1,2,children,BB,Direct,Direct,0,0,0,C,C,1,No_Deposit,0,Transient,72,parking,0,2015-10-31
Resort_Hotel,108,2,3,2,children,FB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,222,none,1,2016-08-12
Resort_Hotel,14,1,0,2,children,BB,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,0,Transient,249,none,2,2017-08-06
City_Hotel,0,0,1,2,children,BB,Direct,Direct,0,0,0,A,D,1,No_Deposit,0,Transient,154,none,0,2016-03-19
Resort_Hotel,194,2,5,2,children,HB,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,0,Transient,218.63,none,1,2017-08-14
City_Hotel,2,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,97,none,2,2015-12-18
City_Hotel,45,0,1,2,children,HB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,163.88,none,1,2017-06-15
Resort_Hotel,5,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,0,Transient,260,none,3,2017-08-12
City_Hotel,0,0,2,2,children,BB,Corporate,Direct,0,0,2,A,D,1,No_Deposit,0,Transient,121.5,parking,2,2015-12-30
Resort_Hotel,61,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,104.67,none,0,2015-10-22
Resort_Hotel,72,2,1,2,children,Undefined,Groups,Direct,0,0,0,D,D,1,No_Deposit,0,Transient-Party,91.67,none,1,2016-02-06
Resort_Hotel,12,0,2,2,children,BB,Direct,Direct,0,0,0,H,G,2,No_Deposit,0,Transient,146,parking,0,2015-07-09
Resort_Hotel,39,2,4,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,101.67,parking,0,2017-03-31
Resort_Hotel,4,0,2,2,children,BB,Direct,Direct,0,0,0,G,G,0,No_Deposit,0,Transient,269,none,0,2016-08-25
Resort_Hotel,36,0,5,2,children,BB,Direct,Direct,0,0,0,A,D,2,No_Deposit,0,Transient,73.2,parking,0,2015-11-10
City_Hotel,29,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,115.55,none,3,2017-03-04
City_Hotel,288,2,3,1,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,55.63,none,0,2015-10-17
City_Hotel,83,1,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,106.38,none,1,2016-10-31
Resort_Hotel,107,0,5,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,1,No_Deposit,0,Transient,94,parking,0,2017-01-17
City_Hotel,38,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,179.3,none,4,2015-10-20
City_Hotel,4,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,D,B,1,No_Deposit,0,Transient,183.5,none,1,2016-08-05
Resort_Hotel,31,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,C,C,0,No_Deposit,0,Transient,122.5,none,2,2017-04-10
City_Hotel,197,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,112.32,none,2,2016-08-23
City_Hotel,1,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,208,none,0,2016-12-29
City_Hotel,115,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,123.75,none,2,2016-08-03
City_Hotel,17,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,159,none,1,2016-03-30
City_Hotel,85,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,143.1,none,0,2016-08-29
City_Hotel,39,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,B,B,2,No_Deposit,0,Contract,99.86,none,1,2015-12-27
Resort_Hotel,50,0,1,1,children,BB,Direct,Direct,0,0,0,A,E,0,No_Deposit,0,Transient,104,none,0,2015-09-30
City_Hotel,1,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,209.1,none,2,2016-06-29
City_Hotel,93,0,1,0,children,BB,Online_TA,TA/TO,0,0,0,B,B,0,No_Deposit,0,Transient,109.83,none,1,2016-08-13
City_Hotel,160,1,0,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,89.1,none,2,2017-07-23
City_Hotel,6,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,120,parking,3,2016-02-20
Resort_Hotel,66,1,2,2,children,BB,Direct,Direct,0,0,0,G,G,2,No_Deposit,0,Transient,197.67,parking,1,2016-12-30
Resort_Hotel,1,0,1,2,children,BB,Direct,Direct,0,0,0,A,A,1,No_Deposit,0,Transient,45,none,1,2017-01-21
City_Hotel,173,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,114.75,none,1,2016-08-13
Resort_Hotel,50,0,1,3,children,BB,Online_TA,TA/TO,0,0,0,H,H,0,No_Deposit,0,Transient,99,parking,0,2016-12-15
City_Hotel,109,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,3,No_Deposit,0,Transient,105.21,none,4,2016-07-06
City_Hotel,5,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,259,none,0,2017-08-29
Resort_Hotel,9,2,0,2,children,HB,Online_TA,TA/TO,0,0,0,A,C,1,No_Deposit,0,Transient,108,none,1,2017-02-26
City_Hotel,12,2,0,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,111,none,2,2016-02-07
Resort_Hotel,44,1,1,3,children,BB,Direct,Direct,0,0,0,H,H,2,No_Deposit,0,Transient,81,none,0,2016-02-27
City_Hotel,13,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,102,none,2,2015-09-13
Resort_Hotel,218,2,5,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,71,none,1,2016-10-22
City_Hotel,85,0,2,2,children,BB,Direct,Direct,0,0,0,A,A,0,No_Deposit,0,Transient,141.5,none,1,2017-08-01
City_Hotel,150,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,135,none,2,2017-04-02
City_Hotel,1,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Contract,90,none,2,2015-08-07
Resort_Hotel,25,2,5,1,children,BB,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient,42.35,none,1,2015-12-23
City_Hotel,0,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,127,none,0,2016-06-23
City_Hotel,88,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,189,none,1,2017-04-06
City_Hotel,41,1,2,2,children,SC,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,104.99,none,1,2016-08-15
City_Hotel,14,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,259,none,1,2017-07-19
City_Hotel,135,0,1,2,children,HB,Online_TA,TA/TO,0,0,0,A,B,1,No_Deposit,0,Transient,151.2,none,1,2017-06-20
City_Hotel,69,2,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient-Party,121.5,none,0,2016-05-07
City_Hotel,10,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,D,E,1,No_Deposit,0,Transient,186,none,1,2016-08-05
City_Hotel,25,2,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,125.5,none,0,2016-04-17
City_Hotel,76,0,3,2,children,BB,Direct,Direct,0,0,0,A,D,1,No_Deposit,0,Transient,92.2,none,2,2016-11-17
City_Hotel,150,0,3,2,children,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,0,Transient-Party,90,none,2,2016-06-16
City_Hotel,140,2,3,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,235,none,0,2017-08-27
City_Hotel,110,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,144,none,0,2017-07-10
City_Hotel,51,0,4,3,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,154.88,none,2,2016-05-11
City_Hotel,152,2,6,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,114.43,none,1,2016-12-27
Resort_Hotel,151,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,1,No_Deposit,0,Transient,123.3,none,3,2015-07-10
City_Hotel,36,1,2,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,100,none,1,2016-10-28
Resort_Hotel,26,1,0,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,268.5,parking,1,2016-08-22
City_Hotel,49,2,0,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,168.5,none,1,2017-07-23
City_Hotel,105,1,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,83.05,none,0,2016-12-26
Resort_Hotel,9,0,1,2,children,BB,Direct,Direct,0,0,0,G,G,0,No_Deposit,0,Transient,319,parking,3,2017-08-22
Resort_Hotel,0,0,2,2,children,HB,Online_TA,TA/TO,0,0,0,A,C,1,No_Deposit,0,Transient,77.3,parking,0,2015-11-06
Resort_Hotel,42,2,4,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,98.67,none,1,2016-03-25
City_Hotel,149,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,122.04,none,0,2016-07-05
City_Hotel,41,2,4,2,children,HB,Offline_TA/TO,TA/TO,0,0,0,A,D,1,No_Deposit,0,Transient,127.5,none,1,2017-02-26
City_Hotel,15,1,3,3,children,BB,Online_TA,TA/TO,0,0,0,G,G,1,No_Deposit,0,Transient,236,none,1,2017-08-17
City_Hotel,140,2,3,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,235,none,0,2017-08-27
City_Hotel,84,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,240,none,1,2017-08-11
Resort_Hotel,132,1,3,2,children,BB,Online_TA,TA/TO,0,0,0,C,C,1,No_Deposit,0,Transient-Party,196.5,none,0,2016-07-18
Resort_Hotel,48,1,5,2,children,BB,Direct,Direct,0,0,0,D,D,0,No_Deposit,0,Transient,262.5,none,1,2017-08-21
Resort_Hotel,72,2,5,1,children,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,0,Contract,50.85,none,2,2017-05-04
City_Hotel,163,1,3,2,children,HB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,152.55,none,3,2017-03-06
City_Hotel,54,1,1,1,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,128,none,0,2017-07-31
City_Hotel,0,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,206,none,0,2016-07-20
City_Hotel,188,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,131.7,none,1,2017-06-29
City_Hotel,32,2,3,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,4,No_Deposit,0,Transient,80.3,none,1,2016-02-05
City_Hotel,56,1,1,2,children,SC,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,125.1,none,1,2016-08-06
Resort_Hotel,50,0,0,2,children,BB,Online_TA,TA/TO,0,0,0,G,I,0,No_Deposit,0,Transient,0,none,0,2016-03-24
Resort_Hotel,137,0,1,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,70.11,none,2,2016-06-03
City_Hotel,186,2,5,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,218.43,none,0,2017-08-19
Resort_Hotel,104,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,64,parking,2,2016-05-25
City_Hotel,6,0,1,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,77.5,none,0,2015-12-31
City_Hotel,52,2,1,2,children,HB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,107,none,1,2016-03-19
City_Hotel,21,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,F,F,0,No_Deposit,0,Transient,175.95,none,2,2016-06-01
Resort_Hotel,2,0,1,2,children,BB,Direct,Direct,0,0,0,H,H,0,No_Deposit,0,Transient,246,none,0,2016-07-09
City_Hotel,39,2,1,2,children,HB,Direct,Direct,0,0,0,E,E,1,No_Deposit,0,Transient,44,none,2,2017-07-15
Resort_Hotel,178,2,5,2,children,HB,Direct,Direct,0,0,0,C,C,1,No_Deposit,0,Transient,210,none,1,2017-07-28
City_Hotel,112,0,2,2,children,BB,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,0,Transient,121.5,none,2,2016-07-15
City_Hotel,4,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,2,No_Deposit,0,Transient,176,none,2,2016-07-27
City_Hotel,52,0,3,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,129.96,none,1,2017-04-26
Resort_Hotel,33,1,5,2,children,BB,Online_TA,TA/TO,0,0,0,G,G,0,No_Deposit,0,Transient,292.5,none,1,2017-07-17
Resort_Hotel,3,2,0,2,children,BB,Direct,Direct,0,0,0,E,E,0,No_Deposit,0,Transient,71,parking,1,2015-12-27
City_Hotel,237,1,0,0,children,BB,Direct,Direct,0,0,0,B,B,0,No_Deposit,0,Transient-Party,6,none,1,2016-07-24
Resort_Hotel,4,0,2,2,children,HB,Online_TA,TA/TO,0,0,0,D,D,1,No_Deposit,0,Transient,142,parking,1,2016-05-20
City_Hotel,5,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,B,0,No_Deposit,0,Transient-Party,110,none,3,2016-02-12
City_Hotel,41,1,3,2,children,BB,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,100,none,0,2016-10-24
City_Hotel,80,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,162,none,0,2017-06-10
City_Hotel,16,0,1,2,children,BB,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,0,Transient,125,none,2,2016-11-19
City_Hotel,164,0,4,2,children,BB,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,0,Transient,125.08,none,1,2017-08-23
